age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
*;*;216934;*;13;*;*;Not-in-family;*;*;0;0;40;*;*
[1, 20];Non-Government;143062;*;10;Spouse not present;Other;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;242391;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Non-Government;165030;*;10;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;199251;*;10;Spouse present;Other;Wife;White;Female;0;0;40;North America;<=50K
[61, 80];Non-Government;174491;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;203138;*;13;Spouse present;Other;Wife;White;Female;0;0;50;North America;>50K
[21, 40];Non-Government;220220;*;7;Spouse not present;Nontechnical;Own-child;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;201344;*;10;Spouse not present;Technical;Unmarried;White;Female;0;0;38;North America;<=50K
[41, 60];Non-Government;218676;*;14;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;141807;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Government;222434;*;12;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;266860;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;65;North America;>50K
[41, 60];Non-Government;159549;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
*;*;195248;*;10;*;*;Own-child;*;*;0;0;20;*;*
[41, 60];Non-Government;109413;*;9;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;185291;*;7;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;114366;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;169631;*;9;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;312232;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;50;North America;<=50K
*;*;229737;*;13;*;*;Husband;*;*;0;0;50;*;*
[21, 40];Non-Government;106014;*;10;Spouse not present;Technical;Not-in-family;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;25265;*;11;Spouse not present;Technical;Not-in-family;White;Male;0;0;30;North America;<=50K
[21, 40];Non-Government;71860;*;9;Spouse present;Other;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;94113;*;14;Spouse present;Nontechnical;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Non-Government;208003;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;113550;*;9;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;83046;*;13;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;205830;*;9;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;245147;*;10;Spouse not present;Nontechnical;Own-child;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;274720;*;9;Spouse present;Technical;Husband;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;163047;*;13;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Government;47902;*;13;Spouse present;Other;Husband;White;Male;0;0;50;North America;>50K
[41, 60];Non-Government;128798;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[61, 80];Non-Government;154205;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;10;North America;<=50K
[21, 40];Non-Government;176683;*;11;Spouse present;Other;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;104737;*;9;Spouse present;Technical;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;349340;*;1;Spouse present;Technical;Husband;Asian-Pac-Islander;Male;0;0;40;Asia;<=50K
[21, 40];Government;218249;*;10;Spouse not present;Technical;Unmarried;Black;Female;0;0;37;North America;<=50K
[21, 40];Non-Government;281540;*;10;Spouse present;Technical;Husband;White;Male;0;0;50;North America;<=50K
*;*;112847;*;13;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Government;126613;*;13;Spouse not present;Technical;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;34572;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;65;North America;<=50K
[21, 40];Non-Government;104045;*;13;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;359001;*;11;Spouse present;Technical;Husband;White;Male;0;0;42;North America;<=50K
[21, 40];Non-Government;201122;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;160035;*;9;Spouse present;Technical;Husband;White;Male;0;0;55;North America;<=50K
[41, 60];Non-Government;167886;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[1, 20];Non-Government;32059;*;7;Spouse not present;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;200453;*;14;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;403072;*;10;Spouse present;Technical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;37210;*;9;Spouse not present;Other;Own-child;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;199416;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;413227;*;13;Spouse not present;Other;Not-in-family;White;Male;0;0;35;North America;<=50K
[41, 60];Non-Government;226902;*;13;Spouse present;Technical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;195189;*;10;Spouse not present;Other;Unmarried;Black;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;116608;*;9;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;99131;*;14;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;>50K
[41, 60];Government;186117;*;9;Spouse present;Other;Husband;White;Male;0;0;56;North America;>50K
*;*;67053;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;325374;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;111949;*;9;Spouse present;Other;Wife;White;Female;0;0;35;North America;<=50K
[1, 20];Non-Government;194905;*;10;Spouse not present;Other;Own-child;White;Female;0;0;30;North America;<=50K
[41, 60];Government;195453;*;11;Spouse present;Nontechnical;Husband;White;Male;0;0;60;North America;>50K
[61, 80];Non-Government;316119;*;10;Spouse not present;Technical;Not-in-family;White;Female;0;0;8;North America;<=50K
[41, 60];Government;319733;*;9;Spouse present;Other;Husband;White;Male;0;0;70;North America;<=50K
[21, 40];Government;99199;*;14;Spouse not present;Other;Own-child;White;Male;0;0;15;North America;<=50K
[21, 40];Non-Government;204600;*;9;Spouse not present;Other;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;173307;*;6;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;34446;*;9;Spouse present;Other;Husband;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;175642;*;10;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;203735;*;9;Spouse not present;Nontechnical;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;197967;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;65;North America;<=50K
[21, 40];Non-Government;413297;*;12;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;240841;*;14;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;152189;*;12;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Government;85874;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;362623;*;9;Spouse not present;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;30912;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;35448;*;10;Spouse not present;Other;Unmarried;White;Female;0;0;25;North America;<=50K
[21, 40];Non-Government;173248;*;9;Spouse present;Other;Husband;Black;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;49626;*;11;Spouse present;Technical;Husband;White;Male;0;0;43;North America;<=50K
[1, 20];Non-Government;102723;*;10;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;168322;*;7;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
*;*;131117;*;4;*;*;Unmarried;*;*;0;0;38;*;*
[21, 40];Non-Government;110138;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;107452;*;9;Spouse not present;Technical;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;160594;*;10;Spouse not present;Other;Own-child;White;Male;0;0;35;North America;<=50K
[61, 80];Government;334666;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;12;North America;<=50K
[41, 60];Non-Government;104272;*;7;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;19491;*;10;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;128715;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Non-Government;128063;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;36;North America;<=50K
[21, 40];Non-Government;37023;*;10;Spouse present;Other;Husband;White;Male;0;0;78;North America;<=50K
[41, 60];Non-Government;68748;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;48;North America;<=50K
[61, 80];Non-Government;140576;*;4;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;327435;*;9;Spouse not present;Technical;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;202729;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;277471;*;11;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;189670;*;9;Spouse present;Technical;Wife;White;Female;0;0;50;North America;<=50K
[61, 80];Non-Government;204908;*;5;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;171841;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;78247;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;68895;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;56658;*;9;Spouse present;Nontechnical;Husband;Amer-Indian-Eskimo;Male;0;0;8;North America;<=50K
[41, 60];Government;259216;*;5;Spouse not present;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Government;270278;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;12;North America;<=50K
[41, 60];Non-Government;238806;*;4;Spouse present;Technical;Husband;White;Male;0;0;26;North America;<=50K
[21, 40];Non-Government;111128;*;10;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;60;North America;>50K
[21, 40];Non-Government;119429;*;9;Spouse not present;Technical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;73037;*;6;Spouse not present;Other;Unmarried;White;Male;0;0;30;North America;<=50K
[61, 80];Non-Government;84409;*;16;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[61, 80];Non-Government;274451;*;5;Spouse present;Other;Husband;White;Male;0;0;25;North America;>50K
[21, 40];Non-Government;124242;*;12;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;159732;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;161415;*;10;Spouse not present;Technical;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;157568;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;168030;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;32;North America;<=50K
[81, 100];Non-Government;130329;*;4;Spouse present;Other;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Government;56964;*;16;Spouse present;Technical;Wife;White;Female;0;0;50;North America;>50K
[21, 40];Non-Government;370509;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;50;Europe;>50K
[1, 20];Non-Government;106306;*;10;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;56480;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;1;North America;<=50K
[21, 40];Non-Government;404421;*;10;Spouse not present;Nontechnical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;194901;*;9;Spouse not present;Technical;Not-in-family;White;Male;0;0;45;North America;<=50K
*;*;164790;*;10;*;*;Not-in-family;*;*;0;0;50;*;*
[61, 80];Government;94242;*;10;Spouse not present;Technical;Not-in-family;White;Female;0;0;16;North America;<=50K
[61, 80];Non-Government;365020;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;160512;*;9;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;170331;*;13;Spouse present;Technical;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;101266;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;217718;*;3;Spouse not present;Other;Unmarried;Black;Female;0;0;30;North America;<=50K
[41, 60];Government;283917;*;11;Spouse present;Technical;Husband;White;Male;0;0;35;North America;>50K
[41, 60];Non-Government;39530;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[61, 80];Non-Government;212185;*;4;Spouse present;Other;Husband;White;Male;0;0;48;North America;<=50K
[21, 40];Non-Government;90752;*;13;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;340880;*;15;Spouse present;Technical;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Non-Government;113211;*;9;Spouse present;Nontechnical;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;134509;*;10;Spouse not present;Other;Unmarried;Black;Female;0;0;40;North America;<=50K
*;*;147280;*;9;*;*;Other-relative;*;*;0;0;40;*;*
[21, 40];Non-Government;145441;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[61, 80];Non-Government;398001;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;20;North America;<=50K
[41, 60];Non-Government;31588;*;13;Spouse present;Technical;Husband;White;Male;0;0;52;North America;>50K
[41, 60];Non-Government;186916;*;14;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;115244;*;12;Spouse present;Technical;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Government;169995;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;20;North America;<=50K
[41, 60];Non-Government;52240;*;11;Spouse present;Nontechnical;Wife;White;Female;0;0;25;North America;>50K
[41, 60];Non-Government;35305;*;4;Spouse not present;Other;Own-child;White;Female;0;0;7;North America;<=50K
[41, 60];Non-Government;160724;*;13;Spouse present;Nontechnical;Husband;Asian-Pac-Islander;Male;0;0;45;Asia;>50K
[21, 40];Non-Government;210464;*;5;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;207685;*;10;Spouse not present;Other;Not-in-family;White;Male;0;0;21;North America;<=50K
[21, 40];Non-Government;233717;*;10;Spouse not present;Nontechnical;Unmarried;Black;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;222205;*;10;Spouse present;Technical;Wife;White;Female;0;0;40;North America;>50K
[21, 40];Non-Government;167613;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;148773;*;6;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Government;68268;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;174533;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;273230;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;187502;*;9;Spouse not present;Nontechnical;Own-child;Black;Male;0;0;24;North America;<=50K
[41, 60];Non-Government;209320;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;56841;*;13;Spouse present;Other;Husband;White;Male;0;0;70;North America;<=50K
[41, 60];Non-Government;254627;*;9;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;42703;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;374137;*;9;Spouse not present;Other;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;196385;*;11;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;192930;*;9;Spouse not present;Nontechnical;Unmarried;White;Female;0;0;10;North America;<=50K
[21, 40];Non-Government;99527;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;185437;*;12;Spouse not present;Technical;Not-in-family;White;Female;0;0;55;North America;<=50K
[41, 60];Non-Government;247162;*;12;Spouse not present;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Government;131534;*;9;Spouse not present;Nontechnical;Not-in-family;Black;Female;0;0;40;North America;<=50K
[1, 20];Non-Government;184693;*;10;Spouse not present;Other;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;704108;*;14;Spouse not present;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;220262;*;12;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;95654;*;9;Spouse present;Other;Wife;White;Female;0;0;60;North America;<=50K
[61, 80];Non-Government;89346;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;94392;*;7;Spouse not present;Other;Unmarried;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;334113;*;9;Spouse not present;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;32763;*;6;Spouse not present;Other;Own-child;White;Male;0;0;15;North America;<=50K
[21, 40];Non-Government;136651;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;240236;*;12;Spouse not present;Nontechnical;Not-in-family;Black;Male;0;0;30;North America;<=50K
[21, 40];Non-Government;53271;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;31493;*;13;Spouse not present;Technical;Own-child;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;195891;*;12;Spouse present;Technical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;211424;*;10;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Government;84657;*;13;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;151408;*;14;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;106819;*;4;Spouse not present;Nontechnical;Own-child;White;Male;0;0;19;North America;<=50K
[61, 80];Non-Government;132917;*;10;Spouse present;Other;Husband;Black;Male;0;0;20;North America;<=50K
[41, 60];Non-Government;146834;*;6;Spouse present;Technical;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;164332;*;9;Spouse not present;Other;Not-in-family;White;Female;0;0;16;North America;<=50K
[21, 40];Non-Government;30656;*;9;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;113501;*;14;Spouse not present;Other;Own-child;White;Male;0;0;45;North America;<=50K
[1, 20];Non-Government;165316;*;9;Spouse not present;Other;Own-child;White;Male;0;0;30;North America;<=50K
[21, 40];Non-Government;126613;*;9;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;361280;*;10;Spouse present;Nontechnical;Husband;Asian-Pac-Islander;Male;0;0;80;Asia;>50K
[21, 40];Non-Government;165472;*;13;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;99452;*;13;Spouse present;Technical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;84977;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;240458;*;7;Spouse not present;Technical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;123218;*;10;Spouse present;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;115289;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;373895;*;10;Spouse not present;Nontechnical;Not-in-family;Black;Male;0;0;35;North America;<=50K
[41, 60];Non-Government;152617;*;10;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Government;72619;*;10;Spouse not present;Other;Unmarried;White;Female;0;0;50;North America;<=50K
[1, 20];Non-Government;41865;*;6;Spouse not present;Other;Own-child;White;Female;0;0;25;North America;<=50K
[21, 40];Non-Government;190228;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;193090;*;13;Spouse not present;Technical;Not-in-family;White;Female;0;0;38;North America;<=50K
[21, 40];Non-Government;181896;*;13;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Government;213668;*;7;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;99369;*;13;Spouse not present;Technical;Not-in-family;Other;Female;0;0;50;North America;<=50K
[41, 60];Non-Government;104196;*;14;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[41, 60];Non-Government;176839;*;15;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Government;99502;*;11;Spouse not present;Other;Unmarried;Amer-Indian-Eskimo;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;183410;*;10;Spouse not present;Nontechnical;Own-child;White;Female;0;0;17;North America;<=50K
[1, 20];Non-Government;25690;*;6;Spouse not present;Other;Own-child;White;Female;0;0;10;North America;<=50K
[21, 40];Non-Government;188961;*;12;Spouse not present;Technical;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;114971;*;10;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;121468;*;13;Spouse not present;Nontechnical;Own-child;Asian-Pac-Islander;Female;0;0;35;North America;<=50K
[61, 80];Non-Government;191540;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;146398;*;9;Spouse not present;Other;Unmarried;Black;Female;0;0;24;North America;<=50K
[41, 60];Non-Government;193553;*;9;Spouse not present;Other;Not-in-family;Black;Female;0;0;20;North America;<=50K
[41, 60];Non-Government;121127;*;6;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;389856;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;290504;*;9;Spouse not present;Other;Other-relative;White;Male;0;0;40;North America;<=50K
[41, 60];Government;137065;*;16;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;>50K
[41, 60];Government;212685;*;9;Spouse present;Other;Husband;Black;Male;0;0;40;North America;<=50K
[1, 20];Non-Government;71475;*;10;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;111450;*;10;Spouse not present;Other;Other-relative;Black;Male;0;0;22;North America;<=50K
[21, 40];Non-Government;225860;*;11;Spouse present;Technical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;129853;*;6;Spouse not present;Technical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;99925;*;9;Spouse present;Other;Husband;White;Male;0;0;32;North America;<=50K
[41, 60];Non-Government;227800;*;2;Spouse not present;Other;Not-in-family;Black;Male;0;0;50;North America;<=50K
*;*;111130;*;12;*;*;Own-child;*;*;0;0;40;*;*
[21, 40];Non-Government;100764;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[41, 60];Non-Government;275095;*;10;Spouse not present;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;147500;*;9;Spouse present;Technical;Wife;Black;Female;0;0;40;North America;<=50K
*;*;150079;*;9;*;*;Wife;*;*;0;0;35;*;*
[21, 40];Non-Government;140863;*;9;Spouse not present;Other;Not-in-family;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;193372;*;10;Spouse not present;Nontechnical;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;196771;*;9;Spouse not present;Nontechnical;Not-in-family;White;Male;0;0;65;North America;<=50K
[21, 40];Non-Government;231826;*;9;Spouse present;Other;Husband;White;Male;0;0;52;North America;<=50K
[21, 40];Government;196456;*;10;Spouse not present;Other;Own-child;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;34037;*;16;Spouse not present;Technical;Not-in-family;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;174964;*;9;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;91608;*;13;Spouse present;Other;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;403468;*;10;Spouse not present;Other;Unmarried;White;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;112900;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;242670;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;343242;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;200733;*;9;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;236769;*;4;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;22494;*;13;Spouse not present;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Government;129379;*;10;Spouse present;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;239098;*;9;Spouse not present;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;167501;*;13;Spouse not present;Nontechnical;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;77146;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[41, 60];Non-Government;82797;*;13;Spouse present;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;134886;*;13;Spouse present;Technical;Wife;White;Female;0;0;50;North America;>50K
[21, 40];Non-Government;218558;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;196899;*;12;Spouse not present;Technical;Not-in-family;Other;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;200960;*;13;Spouse present;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
