age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
[41, 60];Non-Government;270546;Secondary education;9;Divorced;Other;Not-in-family;White;Female;0;0;20;North America;<=50K
[41, 60];Government;290290;Higher education;10;Divorced;Other;Not-in-family;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;287037;Secondary education;8;Divorced;Technical;Not-in-family;White;Male;0;0;10;North America;<=50K
[21, 40];Non-Government;128516;Secondary education;9;Married-civ-spouse;Other;Wife;White;Female;0;0;40;North America;>50K
[41, 60];Non-Government;185195;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;99;North America;<=50K
[1, 20];Non-Government;98005;Secondary education;7;Never-married;Nontechnical;Own-child;White;Female;0;0;16;North America;<=50K
[41, 60];Non-Government;283635;Higher education;15;Divorced;Technical;Not-in-family;White;Female;0;0;35;North America;<=50K
[21, 40];Non-Government;98360;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;202872;Higher education;14;Married-civ-spouse;Technical;Wife;White;Female;0;0;40;North America;>50K
[41, 60];Non-Government;118365;Secondary education;6;Divorced;Other;Not-in-family;Black;Female;0;0;10;North America;<=50K
[41, 60];Non-Government;184285;Higher education;13;Divorced;Technical;Not-in-family;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;345831;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
*;*;99679;*;15;*;*;Not-in-family;*;*;0;0;60;*;*
[21, 40];Non-Government;253354;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;190650;Higher education;13;Never-married;Other;Own-child;Asian-Pac-Islander;Male;0;0;40;Asia;<=50K
*;*;204389;*;9;*;*;Own-child;*;*;0;0;25;*;*
[21, 40];Government;294870;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;159442;Secondary education;9;Never-married;Technical;Not-in-family;White;Female;0;0;30;North America;<=50K
[41, 60];Government;161662;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;55;North America;>50K
[21, 40];Non-Government;52738;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;252024;Secondary education;9;Never-married;Nontechnical;Other-relative;White;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;189702;Secondary education;4;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;407913;Secondary education;9;Separated;Other;Not-in-family;Black;Male;0;0;40;North America;<=50K
*;*;166527;*;10;*;*;Own-child;*;*;0;0;20;*;*
[21, 40];Non-Government;34918;Higher education;11;Never-married;Other;Unmarried;White;Female;0;0;38;North America;<=50K
*;*;201686;*;7;*;*;Own-child;*;*;0;0;4;*;*
*;*;179759;*;10;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;94954;Secondary education;9;Divorced;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[1, 20];Non-Government;201743;Higher education;10;Never-married;Other;Own-child;White;Female;0;0;15;North America;<=50K
[41, 60];Non-Government;119344;Secondary education;6;Married-civ-spouse;Nontechnical;Wife;White;Female;0;0;36;North America;<=50K
[21, 40];Non-Government;149726;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;46;North America;<=50K
[21, 40];Non-Government;419146;Secondary education;4;Separated;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;171234;Higher education;10;Divorced;Other;Not-in-family;White;Female;0;0;55;North America;<=50K
[21, 40];Non-Government;206325;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;202682;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;121055;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;84366;Secondary education;6;Married-spouse-absent;Other;Unmarried;White;Female;0;0;40;North America;<=50K
*;*;139391;*;10;*;*;Not-in-family;*;*;0;0;50;*;*
[41, 60];Non-Government;30759;Secondary education;4;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;North America;<=50K
[21, 40];Non-Government;137875;Higher education;10;Divorced;Nontechnical;Unmarried;White;Female;0;0;30;North America;<=50K
[1, 20];Non-Government;238384;Secondary education;9;Never-married;Nontechnical;Not-in-family;White;Female;0;0;30;North America;<=50K
[41, 60];Non-Government;340755;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Government;224947;Higher education;13;Never-married;Technical;Unmarried;White;Male;0;0;40;North America;<=50K
[21, 40];Government;111994;Higher education;10;Divorced;Other;Unmarried;White;Female;0;0;45;North America;<=50K
[21, 40];Non-Government;125491;Higher education;10;Never-married;Other;Not-in-family;Asian-Pac-Islander;Female;0;0;34;North America;<=50K
[21, 40];Government;99185;Higher education;12;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;249935;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;44;North America;<=50K
[41, 60];Non-Government;206775;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;230704;Higher education;12;Never-married;Nontechnical;Own-child;Black;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;242361;Higher education;10;Married-civ-spouse;Technical;Husband;Black;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;134746;Secondary education;6;Married-civ-spouse;Nontechnical;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;174040;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;273604;Higher education;13;Never-married;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[1, 20];Non-Government;192409;Higher education;10;Never-married;Nontechnical;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;102476;Secondary education;9;Never-married;Technical;Own-child;White;Male;0;0;50;North America;<=50K
[41, 60];Non-Government;234504;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;468713;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;84560;Secondary education;9;Never-married;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;148995;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;34816;Higher education;11;Married-civ-spouse;Other;Wife;White;Female;0;0;12;North America;<=50K
[21, 40];Non-Government;211184;Higher education;10;Never-married;Nontechnical;Not-in-family;White;Female;0;0;50;North America;<=50K
[41, 60];Non-Government;33304;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;>50K
*;*;179985;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;219815;Higher education;10;Married-spouse-absent;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;106548;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;<=50K
[61, 80];Non-Government;89787;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;20;North America;<=50K
[41, 60];Non-Government;164857;Higher education;10;Divorced;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Government;257124;Higher education;13;Never-married;Other;Other-relative;White;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;227446;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;189749;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;176321;Secondary education;4;Never-married;Other;Unmarried;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;284250;Secondary education;9;Never-married;Technical;Unmarried;Black;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;101885;Secondary education;6;Never-married;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;134130;Secondary education;9;Married-civ-spouse;Other;Husband;White;Male;0;0;60;North America;<=50K
[41, 60];Non-Government;260938;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;238184;Secondary education;9;Married-civ-spouse;Other;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;148626;Secondary education;6;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[61, 80];Non-Government;113323;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
*;*;34246;*;13;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;279680;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;45;North America;<=50K
*;*;188328;*;9;*;*;Not-in-family;*;*;0;0;16;*;*
[41, 60];Non-Government;96609;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;84257;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;275632;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;<=50K
[21, 40];Non-Government;385540;Secondary education;6;Never-married;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;196342;Higher education;14;Never-married;Technical;Not-in-family;White;Male;0;0;40;Europe;<=50K
[41, 60];Non-Government;97176;Higher education;10;Divorced;Nontechnical;Unmarried;White;Female;0;0;40;North America;<=50K
[1, 20];Non-Government;197714;Secondary education;9;Never-married;Nontechnical;Own-child;White;Female;0;0;35;North America;<=50K
[41, 60];Non-Government;147099;Higher education;10;Divorced;Other;Unmarried;White;Female;0;0;36;North America;<=50K
[21, 40];Non-Government;186346;Higher education;13;Never-married;Nontechnical;Not-in-family;White;Female;0;0;50;North America;<=50K
[41, 60];Non-Government;73434;Higher education;14;Divorced;Nontechnical;Not-in-family;White;Female;0;0;45;North America;<=50K
[41, 60];Government;275074;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;60;North America;<=50K
*;*;209214;*;3;*;*;Unmarried;*;*;0;0;40;*;*
[41, 60];Non-Government;210525;Higher education;14;Never-married;Nontechnical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;176684;Higher education;12;Never-married;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;210474;Higher education;10;Never-married;Other;Own-child;White;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;293690;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;58;North America;>50K
*;*;149775;*;14;*;*;Other-relative;*;*;0;0;8;*;*
*;*;323009;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;126950;Secondary education;9;Divorced;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;115411;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;265356;Higher education;13;Never-married;Nontechnical;Unmarried;White;Male;0;0;40;North America;<=50K
[21, 40];Government;192565;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;0;90;North America;>50K
[21, 40];Non-Government;348771;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;0;36;North America;<=50K
[21, 40];Non-Government;148959;Higher education;10;Divorced;Technical;Not-in-family;White;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;126569;Secondary education;9;Divorced;Technical;Own-child;White;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;105936;Secondary education;9;Married-spouse-absent;Other;Own-child;White;Female;0;0;38;North America;<=50K
[1, 20];Non-Government;188076;Secondary education;7;Never-married;Other;Own-child;White;Female;0;0;20;North America;<=50K
[61, 80];Non-Government;124242;Secondary education;9;Married-civ-spouse;Other;Husband;Black;Male;0;0;40;North America;<=50K
[1, 20];Government;200819;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Government;100480;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;60;North America;>50K
[41, 60];Non-Government;129513;Higher education;14;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;45;North America;<=50K
[41, 60];Non-Government;297796;Secondary education;6;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;195488;Secondary education;9;Separated;Other;Own-child;White;Female;0;0;40;North America;<=50K
*;*;153486;*;9;*;*;Not-in-family;*;*;0;0;56;*;*
[21, 40];Non-Government;126845;Higher education;10;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;206974;Higher education;13;Never-married;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;412149;Secondary education;6;Never-married;Other;Other-relative;White;Male;0;0;35;North America;<=50K
[21, 40];Non-Government;653574;Secondary education;9;Never-married;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;70562;Primary education;2;Never-married;Other;Unmarried;White;Female;0;0;48;North America;<=50K
*;*;197514;*;9;*;*;Wife;*;*;0;0;16;*;*
*;*;334679;*;11;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;151484;Secondary education;9;Never-married;Other;Own-child;White;Female;0;0;8;North America;<=50K
[41, 60];Non-Government;78765;Higher education;10;Divorced;Nontechnical;Unmarried;White;Male;0;0;90;North America;>50K
[41, 60];Non-Government;98427;Secondary education;9;Married-civ-spouse;Other;Wife;Black;Female;0;0;35;North America;<=50K
[41, 60];Non-Government;230767;Higher education;12;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;117606;Higher education;13;Never-married;Nontechnical;Own-child;White;Female;0;0;60;North America;<=50K
[21, 40];Non-Government;68642;Secondary education;9;Never-married;Other;Not-in-family;White;Female;0;0;46;North America;<=50K
[41, 60];Non-Government;341638;Secondary education;7;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;65920;Secondary education;9;Never-married;Nontechnical;Not-in-family;Black;Male;0;0;40;North America;<=50K
[21, 40];Government;188246;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;198727;Secondary education;9;Divorced;Technical;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;706026;Secondary education;7;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
*;*;77884;*;3;*;*;Husband;*;*;0;0;40;*;*
[1, 20];Non-Government;160758;Secondary education;6;Never-married;Nontechnical;Other-relative;White;Male;0;0;30;North America;<=50K
*;*;201112;*;10;*;*;Not-in-family;*;*;0;0;55;*;*
[21, 40];Non-Government;230246;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;42;North America;>50K
[1, 20];Non-Government;373935;Secondary education;9;Never-married;Nontechnical;Own-child;White;Male;0;0;35;North America;<=50K
*;*;341695;*;10;*;*;Wife;*;*;0;0;40;*;*
[41, 60];Non-Government;178002;Secondary education;9;Married-civ-spouse;Other;Wife;White;Female;0;0;40;North America;>50K
[21, 40];Non-Government;233130;Secondary education;4;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Government;192982;Higher education;14;Married-civ-spouse;Other;Husband;White;Male;0;0;38;North America;>50K
[41, 60];Non-Government;33155;Higher education;16;Never-married;Technical;Not-in-family;White;Male;0;0;45;North America;<=50K
[21, 40];Non-Government;187346;Primary education;3;Never-married;Other;Other-relative;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;78529;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;60;North America;>50K
[1, 20];Non-Government;101626;Secondary education;5;Never-married;Technical;Own-child;White;Male;0;0;20;North America;<=50K
[21, 40];Non-Government;117567;Secondary education;9;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
*;*;110791;*;12;*;*;Unmarried;*;*;0;0;40;*;*
[41, 60];Government;207120;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;43206;Higher education;15;Divorced;Technical;Unmarried;White;Female;0;0;25;North America;<=50K
[21, 40];Non-Government;120238;Higher education;13;Never-married;Nontechnical;Other-relative;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;189219;Higher education;12;Never-married;Other;Not-in-family;White;Female;0;0;8;North America;<=50K
[21, 40];Government;190895;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;83517;Secondary education;5;Never-married;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
*;*;59313;*;10;*;*;Own-child;*;*;0;0;40;*;*
[21, 40];Non-Government;202033;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[1, 20];Government;55658;Secondary education;6;Never-married;Other;Own-child;White;Male;0;0;25;North America;<=50K
[21, 40];Non-Government;118186;Higher education;10;Never-married;Nontechnical;Own-child;Black;Female;0;0;20;North America;<=50K
[21, 40];Non-Government;279901;Secondary education;9;Married-civ-spouse;Other;Own-child;Black;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;110954;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;90159;Higher education;10;Married-civ-spouse;Other;Wife;White;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;34278;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;37778;Higher education;11;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;54;North America;<=50K
[21, 40];Non-Government;160623;Higher education;12;Never-married;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;342458;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;64322;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;373914;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;205884;Higher education;10;Married-civ-spouse;Technical;Wife;White;Female;0;0;40;North America;>50K
*;*;208266;*;11;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;222450;Primary education;3;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;348420;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Government;197284;Higher education;10;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;206066;Higher education;10;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;61885;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
*;*;299908;*;10;*;*;Wife;*;*;0;0;40;*;*
[21, 40];Non-Government;46028;Higher education;12;Divorced;Other;Unmarried;White;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;154587;Secondary education;9;Never-married;Other;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;32334;Higher education;11;Married-civ-spouse;Nontechnical;Wife;White;Female;0;0;50;North America;>50K
*;*;319588;*;13;*;*;Not-in-family;*;*;0;0;60;*;*
[41, 60];Non-Government;226735;Secondary education;9;Married-civ-spouse;Other;Husband;Black;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;226443;Secondary education;9;Divorced;Other;Own-child;White;Male;0;0;40;North America;<=50K
*;*;359259;*;9;*;*;Not-in-family;*;*;0;0;60;*;*
[21, 40];Non-Government;36851;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;41;North America;<=50K
*;*;393480;*;9;*;*;Not-in-family;*;*;0;0;40;*;*
[21, 40];Non-Government;231569;Higher education;13;Never-married;Nontechnical;Not-in-family;Black;Female;0;0;50;North America;<=50K
[21, 40];Non-Government;353010;Secondary education;7;Never-married;Technical;Unmarried;White;Male;0;0;35;North America;<=50K
[61, 80];Non-Government;262285;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;99;North America;<=50K
[21, 40];Non-Government;160300;Secondary education;9;Never-married;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;156953;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;136823;Secondary education;7;Widowed;Nontechnical;Not-in-family;White;Female;0;0;30;North America;<=50K
*;*;160724;*;13;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Non-Government;86459;Higher education;12;Separated;Nontechnical;Unmarried;White;Male;0;0;50;North America;<=50K
[1, 20];Non-Government;238628;Secondary education;7;Never-married;Other;Own-child;White;Female;0;0;5;North America;<=50K
[41, 60];Non-Government;339954;Higher education;11;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
*;*;214117;*;10;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Government;298661;Higher education;13;Never-married;Technical;Not-in-family;Black;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;179488;Higher education;12;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Government;100270;Higher education;13;Divorced;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;126701;Secondary education;5;Never-married;Other;Not-in-family;White;Male;0;0;45;North America;<=50K
[1, 20];Non-Government;209131;Higher education;10;Never-married;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Government;400132;Higher education;13;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Government;278155;Higher education;13;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
*;*;178431;*;9;*;*;Husband;*;*;0;0;40;*;*
[21, 40];Non-Government;115700;Secondary education;9;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Non-Government;167832;Secondary education;6;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;218164;Secondary education;9;Divorced;Technical;Unmarried;White;Male;0;0;44;North America;<=50K
[21, 40];Non-Government;242080;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;0;80;North America;>50K
*;*;223257;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[41, 60];Non-Government;140644;Higher education;16;Divorced;Technical;Not-in-family;White;Male;0;0;45;North America;>50K
[21, 40];Non-Government;205970;Secondary education;6;Separated;Other;Unmarried;White;Female;0;0;35;North America;<=50K
[21, 40];Non-Government;216583;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;43;North America;<=50K
[61, 80];Non-Government;162432;Higher education;10;Divorced;Other;Not-in-family;White;Female;0;0;40;North America;<=50K
[21, 40];Government;83671;Higher education;10;Never-married;Other;Not-in-family;Black;Female;0;0;40;North America;<=50K
[41, 60];Non-Government;205100;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;38;Europe;<=50K
[21, 40];Non-Government;195750;Primary education;2;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;<=50K
*;*;220562;*;5;*;*;Other-relative;*;*;0;0;32;*;*
[21, 40];Non-Government;312232;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;>50K
*;*;86185;*;10;*;*;Not-in-family;*;*;0;0;40;*;*
*;*;105586;*;3;*;*;Husband;*;*;0;0;36;*;*
[41, 60];Non-Government;103345;Higher education;11;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
*;*;150553;*;13;*;*;Own-child;*;*;0;0;50;*;*
[21, 40];Non-Government;26009;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;35;North America;>50K
[41, 60];Non-Government;149388;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;151626;Higher education;13;Never-married;Technical;Not-in-family;Black;Female;0;0;45;North America;<=50K
[21, 40];Non-Government;169583;Secondary education;9;Never-married;Nontechnical;Own-child;White;Female;0;0;35;North America;<=50K
[21, 40];Non-Government;213383;Higher education;10;Never-married;Technical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;103078;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;109526;Secondary education;9;Married-civ-spouse;Technical;Husband;White;Male;0;0;38;North America;<=50K
[41, 60];Non-Government;142835;Secondary education;7;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Government;43475;Higher education;13;Never-married;Technical;Not-in-family;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;190916;Higher education;10;Never-married;Technical;Own-child;White;Female;0;0;40;North America;<=50K
[21, 40];Non-Government;175987;Secondary education;9;Never-married;Nontechnical;Not-in-family;White;Female;0;0;40;North America;<=50K
*;*;214385;*;7;*;*;Unmarried;*;*;0;0;20;*;*
[21, 40];Non-Government;192652;Higher education;13;Never-married;Other;Own-child;White;Male;0;0;40;North America;<=50K
*;*;207685;*;13;*;*;Not-in-family;*;*;0;0;40;*;*
[1, 20];Non-Government;143857;Higher education;10;Never-married;Nontechnical;Own-child;White;Female;0;0;35;North America;<=50K
[41, 60];Non-Government;310774;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;0;50;North America;>50K
[21, 40];Non-Government;279608;Primary education;3;Married-civ-spouse;Other;Husband;White;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;312881;Higher education;13;Married-civ-spouse;Technical;Husband;Black;Male;0;0;40;North America;>50K
[1, 20];Non-Government;175083;Secondary education;9;Never-married;Nontechnical;Own-child;White;Female;0;0;8;North America;<=50K
[41, 60];Non-Government;32878;Higher education;13;Married-civ-spouse;Technical;Husband;White;Male;0;0;45;North America;>50K
[21, 40];Government;360527;Higher education;14;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;>50K
[21, 40];Non-Government;99478;Secondary education;9;Married-civ-spouse;Other;Husband;Black;Male;0;0;40;North America;<=50K
[21, 40];Non-Government;113035;Higher education;10;Never-married;Nontechnical;Own-child;White;Male;0;0;40;North America;<=50K
[21, 40];Government;99199;Secondary education;9;Never-married;Other;Own-child;White;Male;0;0;36;North America;<=50K
[41, 60];Non-Government;236858;Secondary education;7;Divorced;Other;Not-in-family;White;Female;0;0;31;North America;<=50K
[41, 60];Non-Government;201865;Higher education;15;Married-civ-spouse;Technical;Husband;White;Male;0;0;60;North America;>50K
[21, 40];Non-Government;268661;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;50;North America;<=50K
[21, 40];Government;475324;Higher education;13;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;>50K
[41, 60];Non-Government;117295;Secondary education;6;Married-civ-spouse;Technical;Husband;White;Male;0;0;40;North America;<=50K
[41, 60];Non-Government;192835;Higher education;10;Married-civ-spouse;Nontechnical;Husband;White;Male;0;0;40;North America;<=50K
*;*;76720;*;13;*;*;Wife;*;*;0;0;40;*;*
*;*;133876;*;9;*;*;Unmarried;*;*;0;0;40;*;*
[21, 40];Non-Government;123727;Higher education;10;Never-married;Nontechnical;Not-in-family;White;Female;0;0;30;North America;<=50K
