age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country;salary-class
*;*;203783;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;8;*;<=50K
*;*;250037;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;50;*;<=50K
*;*;158688;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;214781;*;14;Spouse present;Nontechnical;Husband;*;Male;0;0;45;*;<=50K
*;*;109015;*;8;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;194630;*;13;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;45;*;<=50K
*;*;239375;*;13;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;182926;*;14;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;117222;*;10;Spouse not present;Technical;Own-child;*;Male;0;0;15;*;<=50K
*;*;110643;*;10;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;52;*;<=50K
*;*;170217;*;9;Spouse present;Other;Husband;*;Male;0;0;45;*;<=50K
*;*;193285;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;161075;*;9;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;322691;*;14;Spouse present;Technical;Husband;*;Male;0;0;50;*;>50K
*;*;229431;*;10;Spouse not present;Technical;Own-child;*;Male;0;0;11;*;<=50K
*;*;105694;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;42;*;<=50K
*;*;199883;*;10;Spouse present;Technical;Husband;*;Male;0;0;60;*;<=50K
*;*;100800;*;14;Spouse not present;Technical;Not-in-family;*;Male;0;0;35;*;<=50K
*;*;256278;*;4;Spouse present;Nontechnical;Other-relative;*;Female;0;0;30;*;<=50K
*;*;285013;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;10;*;<=50K
*;*;219902;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;30;*;<=50K
*;*;375482;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;169124;*;9;Spouse present;Other;Husband;*;Male;0;0;45;*;<=50K
*;*;183000;*;15;Spouse not present;Technical;Not-in-family;*;Male;0;0;55;*;<=50K
*;*;28053;*;13;Spouse not present;Other;Not-in-family;*;Female;0;0;25;*;<=50K
*;*;212894;*;3;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;223975;*;4;Spouse present;Technical;Husband;*;Male;0;0;20;*;<=50K
*;*;357788;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;406811;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;154422;*;13;Spouse not present;Nontechnical;Own-child;*;Female;0;0;40;*;<=50K
*;*;140644;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;355477;*;9;Spouse not present;Other;Own-child;*;Male;0;0;25;*;<=50K
*;*;151773;*;10;Spouse present;Technical;Husband;*;Male;0;0;45;*;<=50K
*;*;341548;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;512771;*;5;Spouse present;Other;Husband;*;Male;0;0;45;*;<=50K
*;*;48988;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;201022;*;13;Spouse present;Nontechnical;Wife;*;Female;0;0;50;*;>50K
*;*;82777;*;9;Spouse present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;152676;*;4;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;115815;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;20;*;<=50K
*;*;168009;*;6;Spouse present;Technical;Own-child;*;Female;0;0;40;*;<=50K
*;*;89690;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;>50K
*;*;126868;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;95128;*;10;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;185567;*;9;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;>50K
*;*;216256;*;11;Spouse not present;Other;Not-in-family;*;Male;0;0;60;*;<=50K
*;*;182541;*;10;Spouse not present;Technical;Unmarried;*;Male;0;0;48;*;<=50K
*;*;172855;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;68684;*;9;Spouse present;Technical;Husband;*;Male;0;0;44;*;<=50K
*;*;364832;*;4;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;349910;*;12;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;276218;*;9;Spouse present;Nontechnical;Wife;*;Female;0;0;40;*;>50K
*;*;251196;*;10;Spouse not present;Other;Own-child;*;Female;0;0;20;*;<=50K
*;*;196898;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;58343;*;10;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;101061;*;7;Spouse not present;Other;Own-child;*;Male;0;0;70;*;<=50K
*;*;415051;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;60;*;>50K
*;*;174043;*;13;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;129460;*;11;Spouse present;Nontechnical;Wife;*;Female;0;0;30;*;<=50K
*;*;110946;*;9;Spouse not present;Other;Own-child;*;Female;0;0;43;*;<=50K
*;*;313873;*;7;Spouse not present;Technical;Own-child;*;Male;0;0;30;*;<=50K
*;*;255386;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;191497;*;10;Spouse not present;Nontechnical;Own-child;*;Female;0;0;20;*;<=50K
*;*;128617;*;6;Spouse not present;Nontechnical;Own-child;*;Male;0;0;26;*;<=50K
*;*;263600;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;257277;*;9;Spouse not present;Other;Not-in-family;*;Female;0;0;38;*;<=50K
*;*;289442;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;466325;*;7;Spouse not present;Other;Own-child;*;Male;0;0;12;*;<=50K
*;*;142169;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;252079;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;119628;*;16;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;175804;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;70720;*;9;Spouse present;Other;Husband;*;Male;0;0;78;*;<=50K
*;*;201513;*;9;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;257609;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;124692;*;10;Spouse present;Nontechnical;Own-child;*;Male;0;0;40;*;>50K
*;*;268525;*;9;Spouse present;Technical;Husband;*;Male;0;0;48;*;<=50K
*;*;250630;*;13;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;180277;*;9;Spouse present;Other;Wife;*;Female;0;0;40;*;<=50K
*;*;191342;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;<=50K
*;*;153254;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;362600;*;3;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;171933;*;4;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;211408;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;48193;*;12;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;22463;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;440969;*;9;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;164922;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;134524;*;11;Spouse not present;Technical;Unmarried;*;Female;0;0;45;*;<=50K
*;*;176689;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;220993;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;512828;*;9;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;422275;*;3;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;65291;*;11;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;181657;*;10;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;50;*;<=50K
*;*;190257;*;9;Spouse present;Other;Husband;*;Male;0;0;53;*;>50K
*;*;238068;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;337046;*;6;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;187248;*;9;Spouse present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;260617;*;6;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;216999;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;121265;*;14;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;184466;*;14;Spouse present;Technical;Husband;*;Male;0;0;38;*;>50K
*;*;297676;*;12;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;121144;*;13;Spouse not present;Technical;Own-child;*;Female;0;0;18;*;<=50K
*;*;113054;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;43;*;<=50K
*;*;256636;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;152246;*;9;Spouse present;Other;Husband;*;Male;0;0;52;*;<=50K
*;*;108140;*;14;Spouse present;Technical;Husband;*;Male;0;0;50;*;>50K
*;*;207207;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;45;*;<=50K
*;*;115420;*;9;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;80058;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;48520;*;12;Spouse not present;Other;Unmarried;*;Male;0;0;40;*;<=50K
*;*;411652;*;8;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;154405;*;6;Spouse present;Nontechnical;Husband;*;Male;0;0;45;*;<=50K
*;*;104917;*;14;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;261422;*;10;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;48915;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;172037;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;144833;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;275116;*;6;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;103575;*;9;Spouse present;Technical;Husband;*;Male;0;0;37;*;<=50K
*;*;200783;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;152810;*;10;Spouse present;Technical;Husband;*;Male;0;0;70;*;<=50K
*;*;44694;*;14;Spouse present;Technical;Wife;*;Female;0;0;45;*;>50K
*;*;91905;*;9;Spouse present;Nontechnical;Wife;*;Female;0;0;4;*;<=50K
*;*;168906;*;13;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;50;*;>50K
*;*;147215;*;13;Spouse present;Nontechnical;Wife;*;Female;0;0;55;*;>50K
*;*;153546;*;7;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;35595;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;225507;*;6;Spouse not present;Other;Own-child;*;Female;0;0;25;*;<=50K
*;*;345504;*;11;Spouse not present;Other;Not-in-family;*;Female;0;0;35;*;<=50K
*;*;137205;*;11;Spouse present;Technical;Husband;*;Male;0;0;48;*;<=50K
*;*;327779;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;20;*;<=50K
*;*;362883;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;131309;*;14;Spouse present;Technical;Husband;*;Male;0;0;45;*;>50K
*;*;188331;*;10;Spouse not present;Technical;Not-in-family;*;Female;0;0;38;*;<=50K
*;*;194740;*;10;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;43711;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;45;*;<=50K
*;*;233923;*;10;Spouse not present;Other;Own-child;*;Female;0;0;20;*;<=50K
*;*;84278;*;13;Spouse present;Technical;Husband;*;Male;0;0;55;*;>50K
*;*;180284;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;>50K
*;*;75214;*;15;Spouse present;Technical;Husband;*;Male;0;0;32;*;>50K
*;*;284758;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;188330;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;60;*;<=50K
*;*;198096;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;163265;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;128608;*;13;Spouse not present;Nontechnical;Own-child;*;Male;0;0;40;*;<=50K
*;*;107460;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;37;*;<=50K
*;*;251841;*;11;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;43;*;<=50K
*;*;403671;*;9;Spouse not present;Other;Other-relative;*;Male;0;0;40;*;<=50K
*;*;159378;*;9;Spouse present;Technical;Husband;*;Male;0;0;45;*;>50K
*;*;170070;*;9;Spouse not present;Technical;Own-child;*;Female;0;0;25;*;<=50K
*;*;192323;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;135796;*;6;Spouse present;Technical;Husband;*;Male;0;0;48;*;<=50K
*;*;232985;*;9;Spouse not present;Nontechnical;Other-relative;*;Male;0;0;20;*;<=50K
*;*;34532;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;30;*;<=50K
*;*;236994;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;60;*;<=50K
*;*;208366;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;102640;*;9;Spouse not present;Technical;Unmarried;*;Female;0;0;35;*;<=50K
*;*;111377;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;55;*;<=50K
*;*;472166;*;10;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;294919;*;9;Spouse not present;Other;Own-child;*;Male;0;0;60;*;<=50K
*;*;408383;*;10;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;255454;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;30;*;<=50K
*;*;193260;*;10;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;125461;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;97005;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;183319;*;3;Spouse present;Technical;Husband;*;Male;0;0;60;*;<=50K
*;*;167049;*;8;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;185216;*;10;Spouse not present;Other;Own-child;*;Male;0;0;40;*;<=50K
*;*;161838;*;11;Spouse present;Technical;Husband;*;Male;0;0;57;*;<=50K
*;*;165848;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;44;*;<=50K
*;*;138816;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;20;*;<=50K
*;*;99761;*;13;Spouse not present;Other;Not-in-family;*;Female;0;0;15;*;<=50K
*;*;112139;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;129020;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;259873;*;9;Spouse present;Other;Husband;*;Male;0;0;60;*;>50K
*;*;89622;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;>50K
*;*;201556;*;13;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;176286;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;192894;*;4;Spouse present;Other;Husband;*;Male;0;0;30;*;<=50K
*;*;172232;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;30;*;<=50K
*;*;215304;*;13;Spouse present;Technical;Husband;*;Male;0;0;45;*;>50K
*;*;185952;*;14;Spouse not present;Technical;Not-in-family;*;Male;0;0;30;*;<=50K
*;*;216845;*;9;Spouse not present;Nontechnical;Unmarried;*;Male;0;0;42;*;<=50K
*;*;35683;*;12;Spouse not present;Other;Unmarried;*;Female;0;0;10;*;<=50K
*;*;102359;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;>50K
*;*;200089;*;3;Spouse not present;Nontechnical;Unmarried;*;Male;0;0;30;*;<=50K
*;*;207120;*;11;Spouse present;Nontechnical;Husband;*;Male;0;0;38;*;>50K
*;*;295334;*;16;Spouse present;Technical;Husband;*;Male;0;0;60;*;>50K
*;*;234537;*;12;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;142922;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;181641;*;10;Spouse not present;Technical;Not-in-family;*;Female;0;0;37;*;<=50K
*;*;185325;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;35;*;<=50K
*;*;379778;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;176117;*;10;Spouse not present;Nontechnical;Own-child;*;Female;0;0;35;*;<=50K
*;*;100228;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;150296;*;9;Spouse not present;Other;Own-child;*;Female;0;0;32;*;<=50K
*;*;653574;*;10;Spouse not present;Other;Own-child;*;Male;0;0;33;*;<=50K
*;*;175441;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;333119;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;89154;*;7;Spouse not present;Other;Own-child;*;Male;0;0;42;*;<=50K
*;*;198727;*;9;Spouse present;Technical;Husband;*;Male;0;0;30;*;<=50K
*;*;87284;*;10;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;180686;*;9;Spouse present;Technical;Husband;*;Male;0;0;45;*;>50K
*;*;227070;*;10;Spouse not present;Other;Unmarried;*;Female;0;0;48;*;<=50K
*;*;348986;*;9;Spouse not present;Nontechnical;Other-relative;*;Male;0;0;40;*;<=50K
*;*;96185;*;9;Spouse not present;Other;Unmarried;*;Female;0;0;32;*;<=50K
*;*;112693;*;9;Spouse present;Technical;Husband;*;Male;0;0;35;*;<=50K
*;*;417605;*;3;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;140300;*;9;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;44;*;<=50K
*;*;340408;*;10;Spouse not present;Technical;Not-in-family;*;Male;0;0;46;*;<=50K
*;*;237051;*;10;Spouse not present;Other;Own-child;*;Female;0;0;25;*;<=50K
*;*;175622;*;14;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;389725;*;8;Spouse not present;Technical;Own-child;*;Male;0;0;35;*;<=50K
*;*;182812;*;10;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;93886;*;13;Spouse present;Technical;Wife;*;Female;0;0;46;*;>50K
*;*;502837;*;9;Spouse not present;Technical;Own-child;*;Female;0;0;40;*;<=50K
*;*;212232;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;300104;*;9;Spouse present;Technical;Husband;*;Male;0;0;84;*;>50K
*;*;156933;*;9;Spouse not present;Nontechnical;Own-child;*;Male;0;0;25;*;<=50K
*;*;286734;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;35;*;<=50K
*;*;143482;*;10;Spouse present;Technical;Wife;*;Female;0;0;65;*;>50K
*;*;226357;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;104892;*;13;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;272090;*;10;Spouse present;Other;Wife;*;Female;0;0;20;*;<=50K
*;*;204816;*;14;Spouse not present;Technical;Not-in-family;*;Male;0;0;30;*;<=50K
*;*;230039;*;4;Spouse not present;Other;Own-child;*;Female;0;0;30;*;<=50K
*;*;242619;*;12;Spouse not present;Technical;Not-in-family;*;Male;0;0;80;*;<=50K
*;*;131982;*;9;Spouse present;Other;Husband;*;Male;0;0;60;*;<=50K
*;*;87310;*;5;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;134566;*;14;Spouse present;Nontechnical;Husband;*;Male;0;0;20;*;<=50K
*;*;239409;*;6;Spouse present;Technical;Husband;*;Male;0;0;50;*;<=50K
*;*;203717;*;9;Spouse not present;Technical;Unmarried;*;Male;0;0;40;*;<=50K
*;*;65278;*;12;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;135289;*;9;Spouse present;Other;Husband;*;Male;0;0;60;*;<=50K
*;*;246974;*;11;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;180060;*;9;Spouse not present;Nontechnical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;118023;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;30;*;<=50K
*;*;102308;*;13;Spouse present;Technical;Husband;*;Male;0;0;50;*;>50K
*;*;45564;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;137646;*;7;Spouse not present;Other;Own-child;*;Female;0;0;15;*;<=50K
*;*;237646;*;10;Spouse not present;Other;Own-child;*;Male;0;0;30;*;<=50K
*;*;189843;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;47;*;>50K
*;*;118261;*;14;Spouse not present;Other;Unmarried;*;Female;0;0;30;*;<=50K
*;*;106347;*;9;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;316471;*;13;Spouse not present;Other;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;50058;*;10;Spouse not present;Other;Not-in-family;*;Female;0;0;35;*;<=50K
*;*;182089;*;9;Spouse present;Other;Husband;*;Male;0;0;85;*;<=50K
*;*;186865;*;16;Spouse present;Technical;Husband;*;Male;0;0;60;*;>50K
*;*;158206;*;12;Spouse not present;Technical;Not-in-family;*;Male;0;0;30;*;<=50K
*;*;50929;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;60;*;>50K
*;*;132529;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;260696;*;13;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;231180;*;9;Spouse not present;Other;Not-in-family;*;Male;0;0;60;*;<=50K
*;*;223277;*;13;Spouse present;Other;Husband;*;Male;0;0;50;*;>50K
*;*;46044;*;14;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;<=50K
*;*;168071;*;12;Spouse not present;Technical;Not-in-family;*;Male;0;0;50;*;<=50K
*;*;79691;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;124111;*;10;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;104521;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;128516;*;12;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;40;*;>50K
*;*;112564;*;9;Spouse present;Other;Husband;*;Male;0;0;45;*;<=50K
*;*;32186;*;13;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;269284;*;12;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;175537;*;10;Spouse not present;Technical;Not-in-family;*;Female;0;0;38;*;<=50K
*;*;444304;*;13;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;27415;*;7;Spouse not present;Nontechnical;Own-child;*;Male;0;0;20;*;<=50K
*;*;174343;*;5;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;148143;*;9;Spouse not present;Technical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;165097;*;9;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;<=50K
*;*;167651;*;11;Spouse present;Technical;Husband;*;Male;0;0;40;*;>50K
*;*;29075;*;12;Spouse present;Technical;Wife;*;Female;0;0;40;*;<=50K
*;*;396895;*;3;Spouse present;Technical;Husband;*;Male;0;0;35;*;<=50K
*;*;71075;*;10;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;55;*;<=50K
*;*;129573;*;9;Spouse present;Other;Husband;*;Male;0;0;65;*;<=50K
*;*;183765;*;12;Spouse not present;Technical;Not-in-family;*;Male;0;0;40;*;>50K
*;*;164991;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;38;*;<=50K
*;*;154891;*;9;Spouse not present;Other;Unmarried;*;Male;0;0;52;*;<=50K
*;*;200117;*;6;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;176389;*;9;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;342567;*;13;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;178841;*;13;Spouse present;Nontechnical;Wife;*;Female;0;0;40;*;>50K
*;*;191149;*;14;Spouse not present;Technical;Unmarried;*;Female;0;0;40;*;<=50K
*;*;29702;*;11;Spouse not present;Technical;Not-in-family;*;Male;0;0;30;*;<=50K
*;*;157893;*;9;Spouse not present;Other;Own-child;*;Female;0;0;40;*;<=50K
*;*;31993;*;4;Spouse present;Other;Husband;*;Male;0;0;10;*;<=50K
*;*;39615;*;10;Spouse not present;Nontechnical;Own-child;*;Male;0;0;10;*;<=50K
*;*;200511;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;<=50K
*;*;47818;*;9;Spouse not present;Nontechnical;Unmarried;*;Female;0;0;60;*;<=50K
*;*;183155;*;13;Spouse present;Technical;Husband;*;Male;0;0;55;*;<=50K
*;*;374905;*;9;Spouse present;Nontechnical;Husband;*;Male;0;0;50;*;>50K
*;*;128876;*;10;Spouse present;Technical;Husband;*;Male;0;0;40;*;<=50K
*;*;202872;*;6;Spouse not present;Technical;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;153414;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;40;*;>50K
*;*;24790;*;10;Spouse present;Nontechnical;Husband;*;Male;0;0;99;*;>50K
*;*;316769;*;7;Spouse not present;Other;Unmarried;*;Female;0;0;40;*;<=50K
*;*;126569;*;9;Spouse not present;Technical;Own-child;*;Male;0;0;40;*;<=50K
*;*;128538;*;7;Spouse not present;Nontechnical;Own-child;*;Female;0;0;25;*;<=50K
*;*;234640;*;11;Spouse not present;Other;Own-child;*;Female;0;0;35;*;<=50K
*;*;343377;*;10;Spouse present;Other;Husband;*;Male;0;0;40;*;<=50K
*;*;30731;*;13;Spouse present;Nontechnical;Husband;*;Male;0;0;45;*;>50K
*;*;412379;*;9;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
*;*;112320;*;13;Spouse not present;Nontechnical;Not-in-family;*;Female;0;0;50;*;<=50K
*;*;181929;*;9;Spouse not present;Nontechnical;Unmarried;*;Male;0;0;50;*;>50K
*;*;100135;*;13;Spouse present;Technical;Wife;*;Female;0;0;35;*;>50K
*;*;179565;*;13;Spouse not present;Other;Not-in-family;*;Female;0;0;40;*;<=50K
